Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Correlate
390,3/26/2020,6:00 PM,Uttarakhand,4,1,0,0,5,0
391,3/26/2020,6:00 PM,Uttar Pradesh,40,1,11,0,41,0
392,3/26/2020,6:00 PM,West Bengal,10,0,0,1,10,0
393,3/27/2020,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,0
394,3/27/2020,10:00 AM,Andhra Pradesh,12,0,1,0,12,0
395,3/27/2020,10:00 AM,Bihar,6,0,0,1,6,0
396,3/27/2020,10:00 AM,Chandigarh,7,0,0,0,7,0
397,3/27/2020,10:00 AM,Chhattisgarh,6,0,0,0,6,0
398,3/27/2020,10:00 AM,Delhi,35,1,6,1,36,0
399,3/27/2020,10:00 AM,Goa,3,0,0,0,3,0
400,3/27/2020,10:00 AM,Gujarat,42,1,0,3,43,0
401,3/27/2020,10:00 AM,Haryana,16,14,11,0,30,0
402,3/27/2020,10:00 AM,Himachal Pradesh,3,0,0,1,3,0
403,3/27/2020,10:00 AM,Jammu and Kashmir,13,0,1,1,13,0
404,3/27/2020,10:00 AM,Karnataka,55,0,3,2,55,0
405,3/27/2020,10:00 AM,Kerala,129,8,11,0,137,1
406,3/27/2020,10:00 AM,Ladakh,13,0,3,0,13,0
407,3/27/2020,10:00 AM,Madhya Pradesh,20,0,0,1,20,0
408,3/27/2020,10:00 AM,Maharashtra,127,3,15,4,130,1
409,3/27/2020,10:00 AM,Manipur,1,0,0,0,1,0
410,3/27/2020,10:00 AM,Mizoram,1,0,0,0,1,0
411,3/27/2020,10:00 AM,Odisha,2,0,0,0,2,0
412,3/27/2020,10:00 AM,Puducherry,1,0,0,0,1,0
413,3/27/2020,10:00 AM,Punjab,33,0,0,1,33,0
414,3/27/2020,10:00 AM,Rajasthan,39,2,3,0,41,0
415,3/27/2020,10:00 AM,Tamil Nadu,23,6,1,1,29,0
416,3/27/2020,10:00 AM,Telengana,35,10,1,0,45,0
417,3/27/2020,10:00 AM,Uttarakhand,4,1,0,0,5,0
418,3/27/2020,10:00 AM,Uttar Pradesh,40,1,11,0,41,0
419,3/27/2020,10:00 AM,West Bengal,10,0,0,1,10,0
420,3/28/2020,6:00 PM,Andhra Pradesh,14,0,1,0,14,0
421,3/28/2020,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,0
422,3/28/2020,6:00 PM,Bihar,9,0,0,1,9,0
423,3/28/2020,6:00 PM,Chandigarh,8,0,0,0,8,0
424,3/28/2020,6:00 PM,Chhattisgarh,6,0,0,0,6,0
425,3/28/2020,6:00 PM,Delhi,38,1,6,1,39,0
426,3/28/2020,6:00 PM,Goa,3,0,0,0,3,0
427,3/28/2020,6:00 PM,Gujarat,44,1,0,3,45,0
428,3/28/2020,6:00 PM,Haryana,19,14,12,0,33,0
429,3/28/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,0
430,3/28/2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20,0
431,3/28/2020,6:00 PM,Karnataka,55,0,3,2,55,0
432,3/28/2020,6:00 PM,Kerala,168,8,11,0,176,1
433,3/28/2020,6:00 PM,Ladakh,13,0,3,0,13,0
434,3/28/2020,6:00 PM,Madhya Pradesh,30,0,0,2,30,0
435,3/28/2020,6:00 PM,Maharashtra,177,3,25,5,180,1
436,3/28/2020,6:00 PM,Manipur,1,0,0,0,1,0
437,3/28/2020,6:00 PM,Mizoram,1,0,0,0,1,0
438,3/28/2020,6:00 PM,Odisha,3,0,0,0,3,0
439,3/28/2020,6:00 PM,Puducherry,1,0,0,0,1,0
440,3/28/2020,6:00 PM,Punjab,38,0,1,1,38,0
441,3/28/2020,6:00 PM,Rajasthan,52,2,3,0,54,0
442,3/28/2020,6:00 PM,Tamil Nadu,34,6,2,1,40,0
443,3/28/2020,6:00 PM,Telengana,46,10,1,0,56,0
444,3/28/2020,6:00 PM,Uttarakhand,4,1,0,0,5,0
445,3/28/2020,6:00 PM,Uttar Pradesh,54,1,11,0,55,0
446,3/28/2020,6:00 PM,West Bengal,15,0,0,1,15,0
447,3/29/2020,7:30 PM,Andhra Pradesh,-,-,1,0,19,0
448,3/29/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,0
449,3/29/2020,7:30 PM,Bihar,-,-,0,1,11,0
450,3/29/2020,7:30 PM,Chandigarh,-,-,0,0,8,0
451,3/29/2020,7:30 PM,Chhattisgarh,-,-,0,0,7,0
452,3/29/2020,7:30 PM,Delhi,-,-,6,2,49,0
453,3/29/2020,7:30 PM,Goa,-,-,0,0,5,0
454,3/29/2020,7:30 PM,Gujarat,-,-,1,5,58,0
455,3/29/2020,7:30 PM,Haryana,-,-,17,0,33,0
456,3/29/2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,0
457,3/29/2020,7:30 PM,Jammu and Kashmir,-,-,1,2,31,0
458,3/29/2020,7:30 PM,Karnataka,-,-,5,3,76,0
459,3/29/2020,7:30 PM,Kerala,-,-,15,1,182,1
460,3/29/2020,7:30 PM,Ladakh,-,-,3,0,13,0
461,3/29/2020,7:30 PM,Madhya Pradesh,-,-,0,2,30,0
462,3/29/2020,7:30 PM,Maharashtra,-,-,25,6,186,1
463,3/29/2020,7:30 PM,Manipur,-,-,0,0,1,0
464,3/29/2020,7:30 PM,Mizoram,-,-,0,0,1,0
465,3/29/2020,7:30 PM,Odisha,-,-,0,0,3,0
466,3/29/2020,7:30 PM,Puducherry,-,-,0,0,1,0
467,3/29/2020,7:30 PM,Punjab,-,-,1,1,38,0
468,3/29/2020,7:30 PM,Rajasthan,-,-,3,0,55,0
469,3/29/2020,7:30 PM,Tamil Nadu,-,-,4,1,49,0
470,3/29/2020,7:30 PM,Telengana,-,-,1,1,66,0
471,3/29/2020,7:30 PM,Uttarakhand,-,-,2,0,7,0
472,3/29/2020,7:30 PM,Uttar Pradesh,-,-,11,0,65,0
473,3/29/2020,7:30 PM,West Bengal,-,-,0,1,18,0
474,3/30/2020,9:30 PM,Andhra Pradesh,-,-,1,0,23,0
475,3/30/2020,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,0
476,3/30/2020,9:30 PM,Bihar,-,-,0,1,15,0
477,3/30/2020,9:30 PM,Chandigarh,-,-,0,0,8,0
478,3/30/2020,9:30 PM,Chhattisgarh,-,-,0,0,7,0
479,3/30/2020,9:30 PM,Delhi,-,-,6,2,87,0
480,3/30/2020,9:30 PM,Goa,-,-,0,0,5,0
481,3/30/2020,9:30 PM,Gujarat,-,-,1,6,69,0
482,3/30/2020,9:30 PM,Haryana,-,-,18,0,36,0
483,3/30/2020,9:30 PM,Himachal Pradesh,-,-,0,1,3,0
484,3/30/2020,9:30 PM,Jammu and Kashmir,-,-,2,2,48,0
485,3/30/2020,9:30 PM,Karnataka,-,-,5,3,83,0
486,3/30/2020,9:30 PM,Kerala,-,-,19,1,202,1
487,3/30/2020,9:30 PM,Ladakh,-,-,3,0,13,0
488,3/30/2020,9:30 PM,Madhya Pradesh,-,-,0,3,47,0
489,3/30/2020,9:30 PM,Maharashtra,-,-,25,8,198,1
490,3/30/2020,9:30 PM,Manipur,-,-,0,0,1,0
491,3/30/2020,9:30 PM,Mizoram,-,-,0,0,1,0
492,3/30/2020,9:30 PM,Odisha,-,-,0,0,3,0
493,3/30/2020,9:30 PM,Puducherry,-,-,0,0,1,0
494,3/30/2020,9:30 PM,Punjab,-,-,1,1,38,0
495,3/30/2020,9:30 PM,Rajasthan,-,-,3,0,59,0
496,3/30/2020,9:30 PM,Tamil Nadu,-,-,4,1,67,0
497,3/30/2020,9:30 PM,Telengana,-,-,1,1,71,0
498,3/30/2020,9:30 PM,Uttarakhand,-,-,2,0,7,0
499,3/30/2020,9:30 PM,Uttar Pradesh,-,-,11,0,82,0
500,3/30/2020,9:30 PM,West Bengal,-,-,0,1,22,0
501,3/30/2020,9:30 PM,Unassigned,-,-,0,0,46,0
502,3/31/2020,8:30 PM,Andhra Pradesh,-,-,1,0,40,0
503,3/31/2020,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
504,3/31/2020,8:30 PM,Bihar,-,-,0,1,15,0
505,3/31/2020,8:30 PM,Chandigarh,-,-,0,0,13,0
506,3/31/2020,8:30 PM,Chhattisgarh,-,-,0,0,8,0
507,3/31/2020,8:30 PM,Delhi,-,-,6,2,97,0
508,3/31/2020,8:30 PM,Goa,-,-,0,0,5,0
509,3/31/2020,8:30 PM,Gujarat,-,-,3,6,73,0
510,3/31/2020,8:30 PM,Haryana,-,-,21,0,40,0
511,3/31/2020,8:30 PM,Himachal Pradesh,-,-,0,1,3,0
512,3/31/2020,8:30 PM,Jammu and Kashmir,-,-,2,2,54,0
513,3/31/2020,8:30 PM,Karnataka,-,-,5,3,83,0
514,3/31/2020,8:30 PM,Kerala,-,-,19,1,234,1
515,3/31/2020,8:30 PM,Ladakh,-,-,3,0,13,0
516,3/31/2020,8:30 PM,Madhya Pradesh,-,-,0,3,47,0
517,3/31/2020,8:30 PM,Maharashtra,-,-,39,9,216,1
518,3/31/2020,8:30 PM,Manipur,-,-,0,0,1,0
519,3/31/2020,8:30 PM,Mizoram,-,-,0,0,1,0
520,3/31/2020,8:30 PM,Odisha,-,-,0,0,3,0
521,3/31/2020,8:30 PM,Puducherry,-,-,0,0,1,0
522,3/31/2020,8:30 PM,Punjab,-,-,1,3,41,0
523,3/31/2020,8:30 PM,Rajasthan,-,-,3,0,74,0
524,3/31/2020,8:30 PM,Tamil Nadu,-,-,4,1,74,0
525,3/31/2020,8:30 PM,Telengana,-,-,1,1,79,0
526,3/31/2020,8:30 PM,Uttarakhand,-,-,2,0,7,0
527,3/31/2020,8:30 PM,Uttar Pradesh,-,-,14,0,101,1
528,3/31/2020,8:30 PM,West Bengal,-,-,0,2,26,0
529,3/31/2020,8:30 PM,Unassigned,-,-,0,0,38,0
530,4/1/2020,7:30 PM,Andhra Pradesh,-,-,1,0,83,0
531,4/1/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
532,4/1/2020,7:30 PM,Assam,-,-,0,0,1,0
533,4/1/2020,7:30 PM,Bihar,-,-,0,1,23,0
534,4/1/2020,7:30 PM,Chandigarh,-,-,0,0,16,0
535,4/1/2020,7:30 PM,Chhattisgarh,-,-,2,0,9,0
536,4/1/2020,7:30 PM,Delhi,-,-,6,2,152,1
537,4/1/2020,7:30 PM,Goa,-,-,0,0,5,0
538,4/1/2020,7:30 PM,Gujarat,-,-,5,6,82,0
539,4/1/2020,7:30 PM,Haryana,-,-,21,0,43,0
540,4/1/2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,0
541,4/1/2020,7:30 PM,Jammu and Kashmir,-,-,2,2,62,0
542,4/1/2020,7:30 PM,Jharkhand,-,-,0,0,1,0
543,4/1/2020,7:30 PM,Karnataka,-,-,8,3,101,1
544,4/1/2020,7:30 PM,Kerala,-,-,23,2,241,1
545,4/1/2020,7:30 PM,Ladakh,-,-,3,0,13,0
546,4/1/2020,7:30 PM,Madhya Pradesh,-,-,0,3,66,0
547,4/1/2020,7:30 PM,Maharashtra,-,-,39,9,302,1
548,4/1/2020,7:30 PM,Manipur,-,-,0,0,1,0
549,4/1/2020,7:30 PM,Mizoram,-,-,0,0,1,0
550,4/1/2020,7:30 PM,Odisha,-,-,0,0,4,0
551,4/1/2020,7:30 PM,Puducherry,-,-,1,0,3,0
552,4/1/2020,7:30 PM,Punjab,-,-,1,3,42,0
553,4/1/2020,7:30 PM,Rajasthan,-,-,3,0,93,0
554,4/1/2020,7:30 PM,Tamil Nadu,-,-,6,1,234,1
555,4/1/2020,7:30 PM,Telengana,-,-,1,3,96,0
556,4/1/2020,7:30 PM,Uttarakhand,-,-,2,0,7,0
557,4/1/2020,7:30 PM,Uttar Pradesh,-,-,14,2,103,1
558,4/1/2020,7:30 PM,West Bengal,-,-,6,3,37,0
559,4/2/2020,6:00 PM,Andhra Pradesh,-,-,1,1,86,0
560,4/2/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
561,4/2/2020,6:00 PM,Assam,-,-,0,0,5,0
562,4/2/2020,6:00 PM,Bihar,-,-,0,1,24,0
563,4/2/2020,6:00 PM,Chandigarh,-,-,0,0,16,0
564,4/2/2020,6:00 PM,Chhattisgarh,-,-,2,0,9,0
565,4/2/2020,6:00 PM,Delhi,-,-,8,4,219,1
566,4/2/2020,6:00 PM,Goa,-,-,0,0,5,0
567,4/2/2020,6:00 PM,Gujarat,-,-,8,7,87,0
568,4/2/2020,6:00 PM,Haryana,-,-,21,0,43,0
569,4/2/2020,6:00 PM,Himachal Pradesh,-,-,1,1,3,0
570,4/2/2020,6:00 PM,Jammu and Kashmir,-,-,2,2,62,0
571,4/2/2020,6:00 PM,Jharkhand,-,-,0,0,1,0
572,4/2/2020,6:00 PM,Karnataka,-,-,9,3,110,1
573,4/2/2020,6:00 PM,Kerala,-,-,25,2,265,1
574,4/2/2020,6:00 PM,Ladakh,-,-,3,0,13,0
575,4/2/2020,6:00 PM,Madhya Pradesh,-,-,0,6,99,1
576,4/2/2020,6:00 PM,Maharashtra,-,-,42,13,335,1
577,4/2/2020,6:00 PM,Manipur,-,-,0,0,1,0
578,4/2/2020,6:00 PM,Mizoram,-,-,0,0,1,0
579,4/2/2020,6:00 PM,Odisha,-,-,0,0,4,0
580,4/2/2020,6:00 PM,Puducherry,-,-,1,0,3,0
581,4/2/2020,6:00 PM,Punjab,-,-,1,4,46,0
582,4/2/2020,6:00 PM,Rajasthan,-,-,3,0,108,1
583,4/2/2020,6:00 PM,Tamil Nadu,-,-,6,1,234,1
584,4/2/2020,6:00 PM,Telengana,-,-,1,3,107,1
585,4/2/2020,6:00 PM,Uttarakhand,-,-,2,0,7,0
586,4/2/2020,6:00 PM,Uttar Pradesh,-,-,14,2,113,1
587,4/2/2020,6:00 PM,West Bengal,-,-,6,3,53,0
588,4/3/2020,6:00 PM,Andhra Pradesh,-,-,1,1,132,1
589,4/3/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
590,4/3/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0
591,4/3/2020,6:00 PM,Assam,-,-,0,0,16,0
592,4/3/2020,6:00 PM,Bihar,-,-,0,1,29,0
593,4/3/2020,6:00 PM,Chandigarh,-,-,0,0,18,0
594,4/3/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,0
595,4/3/2020,6:00 PM,Delhi,-,-,8,4,219,1
596,4/3/2020,6:00 PM,Goa,-,-,0,0,6,0
597,4/3/2020,6:00 PM,Gujarat,-,-,10,8,95,1
598,4/3/2020,6:00 PM,Haryana,-,-,24,0,49,0
599,4/3/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,0
600,4/3/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,0
601,4/3/2020,6:00 PM,Jharkhand,-,-,0,0,2,0
602,4/3/2020,6:00 PM,Karnataka,-,-,10,3,124,1
603,4/3/2020,6:00 PM,Kerala,-,-,27,2,286,1
604,4/3/2020,6:00 PM,Ladakh,-,-,3,0,14,0
605,4/3/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,1
606,4/3/2020,6:00 PM,Maharashtra,-,-,42,16,335,1
607,4/3/2020,6:00 PM,Manipur,-,-,0,0,2,0
608,4/3/2020,6:00 PM,Mizoram,-,-,0,0,1,0
609,4/3/2020,6:00 PM,Odisha,-,-,0,0,5,0
610,4/3/2020,6:00 PM,Puducherry,-,-,1,0,5,0
611,4/3/2020,6:00 PM,Punjab,-,-,1,5,48,0
612,4/3/2020,6:00 PM,Rajasthan,-,-,3,0,167,1
613,4/3/2020,6:00 PM,Tamil Nadu,-,-,6,1,309,1
614,4/3/2020,6:00 PM,Telengana,-,-,1,7,158,1
615,4/3/2020,6:00 PM,Uttarakhand,-,-,2,0,10,0
616,4/3/2020,6:00 PM,Uttar Pradesh,-,-,14,2,172,1
617,4/3/2020,6:00 PM,West Bengal,-,-,3,3,63,0
618,4/3/2020,6:00 PM,Unassigned,-,-,0,0,77,0
619,4/4/2020,6:00 PM,Andhra Pradesh,-,-,1,1,161,1
620,4/4/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
621,4/4/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0
622,4/4/2020,6:00 PM,Assam,-,-,0,0,24,0
623,4/4/2020,6:00 PM,Bihar,-,-,0,1,30,0
624,4/4/2020,6:00 PM,Chandigarh,-,-,0,0,18,0
625,4/4/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,0
626,4/4/2020,6:00 PM,Delhi,-,-,15,6,445,1
627,4/4/2020,6:00 PM,Goa,-,-,0,0,7,0
628,4/4/2020,6:00 PM,Gujarat,-,-,14,10,105,1
629,4/4/2020,6:00 PM,Haryana,-,-,24,0,49,0
630,4/4/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,0
631,4/4/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,0
632,4/4/2020,6:00 PM,Jharkhand,-,-,0,0,2,0
633,4/4/2020,6:00 PM,Karnataka,-,-,12,3,128,1
634,4/4/2020,6:00 PM,Kerala,-,-,41,2,295,1
635,4/4/2020,6:00 PM,Ladakh,-,-,3,0,14,0
636,4/4/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,1
637,4/4/2020,6:00 PM,Maharashtra,-,-,42,24,490,1
638,4/4/2020,6:00 PM,Manipur,-,-,0,0,2,0
639,4/4/2020,6:00 PM,Mizoram,-,-,0,0,1,0
640,4/4/2020,6:00 PM,Odisha,-,-,0,0,5,0
641,4/4/2020,6:00 PM,Puducherry,-,-,1,0,5,0
642,4/4/2020,6:00 PM,Punjab,-,-,1,5,57,0
643,4/4/2020,6:00 PM,Rajasthan,-,-,21,0,200,1
644,4/4/2020,6:00 PM,Tamil Nadu,-,-,6,2,411,1
645,4/4/2020,6:00 PM,Telengana,-,-,1,7,159,1
646,4/4/2020,6:00 PM,Uttarakhand,-,-,2,0,16,0
647,4/4/2020,6:00 PM,Uttar Pradesh,-,-,19,2,174,1
648,4/4/2020,6:00 PM,West Bengal,-,-,3,3,69,0
649,4/5/2020,6:00 PM,Andhra Pradesh,-,-,1,1,190,1
650,4/5/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
651,4/5/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0
652,4/5/2020,6:00 PM,Assam,-,-,0,0,26,0
653,4/5/2020,6:00 PM,Bihar,-,-,0,1,30,0
654,4/5/2020,6:00 PM,Chandigarh,-,-,0,0,18,0
655,4/5/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,0
656,4/5/2020,6:00 PM,Delhi,-,-,18,7,503,1
657,4/5/2020,6:00 PM,Goa,-,-,0,0,7,0
658,4/5/2020,6:00 PM,Gujarat,-,-,18,11,122,1
659,4/5/2020,6:00 PM,Haryana,-,-,25,1,59,0
660,4/5/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,0
661,4/5/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,106,1
662,4/5/2020,6:00 PM,Jharkhand,-,-,0,0,3,0
663,4/5/2020,6:00 PM,Karnataka,-,-,12,4,144,1
664,4/5/2020,6:00 PM,Kerala,-,-,49,2,306,1
665,4/5/2020,6:00 PM,Ladakh,-,-,10,0,14,0
666,4/5/2020,6:00 PM,Madhya Pradesh,-,-,0,9,165,1
667,4/5/2020,6:00 PM,Maharashtra,-,-,42,24,490,1
668,4/5/2020,6:00 PM,Manipur,-,-,0,0,2,0
669,4/5/2020,6:00 PM,Mizoram,-,-,0,0,1,0
670,4/5/2020,6:00 PM,Odisha,-,-,0,0,20,0
671,4/5/2020,6:00 PM,Puducherry,-,-,1,0,5,0
672,4/5/2020,6:00 PM,Punjab,-,-,1,5,57,0
673,4/5/2020,6:00 PM,Rajasthan,-,-,21,0,200,1
674,4/5/2020,6:00 PM,Tamil Nadu,-,-,6,3,485,1
675,4/5/2020,6:00 PM,Telengana,-,-,32,7,269,1
676,4/5/2020,6:00 PM,Uttarakhand,-,-,2,0,22,0
677,4/5/2020,6:00 PM,Uttar Pradesh,-,-,19,2,227,1
678,4/5/2020,6:00 PM,West Bengal,-,-,10,3,80,0
679,4/6/2020,6:00 PM,Andhra Pradesh,-,-,1,3,226,1
680,4/6/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
681,4/6/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0
682,4/6/2020,6:00 PM,Assam,-,-,0,0,26,0
683,4/6/2020,6:00 PM,Bihar,-,-,0,1,32,0
684,4/6/2020,6:00 PM,Chandigarh,-,-,0,0,18,0
685,4/6/2020,6:00 PM,Chhattisgarh,-,-,8,0,10,0
686,4/6/2020,6:00 PM,Delhi,-,-,19,7,523,1
687,4/6/2020,6:00 PM,Goa,-,-,0,0,7,0
688,4/6/2020,6:00 PM,Gujarat,-,-,22,12,144,1
689,4/6/2020,6:00 PM,Haryana,-,-,25,1,84,0
690,4/6/2020,6:00 PM,Himachal Pradesh,-,-,2,1,13,0
691,4/6/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,109,1
692,4/6/2020,6:00 PM,Jharkhand,-,-,0,0,4,0
693,4/6/2020,6:00 PM,Karnataka,-,-,12,4,151,1
694,4/6/2020,6:00 PM,Kerala,-,-,55,2,314,1
695,4/6/2020,6:00 PM,Ladakh,-,-,10,0,14,0
696,4/6/2020,6:00 PM,Madhya Pradesh,-,-,0,9,165,1
697,4/6/2020,6:00 PM,Maharashtra,-,-,56,45,748,1
698,4/6/2020,6:00 PM,Manipur,-,-,0,0,2,0
699,4/6/2020,6:00 PM,Mizoram,-,-,0,0,1,0
700,4/6/2020,6:00 PM,Odisha,-,-,2,0,21,0
701,4/6/2020,6:00 PM,Puducherry,-,-,1,0,5,0
702,4/6/2020,6:00 PM,Punjab,-,-,4,6,76,0
703,4/6/2020,6:00 PM,Rajasthan,-,-,21,0,274,1
704,4/6/2020,6:00 PM,Tamil Nadu,-,-,8,5,571,1
705,4/6/2020,6:00 PM,Telengana,-,-,34,7,321,1
706,4/6/2020,6:00 PM,Uttarakhand,-,-,4,0,26,0
707,4/6/2020,6:00 PM,Uttar Pradesh,-,-,21,3,305,1
708,4/6/2020,6:00 PM,West Bengal,-,-,10,3,80,0
709,4/7/2020,6:00 PM,Andhra Pradesh,-,-,1,3,266,1
710,4/7/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
711,4/7/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,0
712,4/7/2020,6:00 PM,Assam,-,-,0,0,26,0
713,4/7/2020,6:00 PM,Bihar,-,-,0,1,32,0
714,4/7/2020,6:00 PM,Chandigarh,-,-,7,0,18,0
715,4/7/2020,6:00 PM,Chhattisgarh,-,-,9,0,10,0
716,4/7/2020,6:00 PM,Delhi,-,-,21,7,576,1
717,4/7/2020,6:00 PM,Goa,-,-,0,0,7,0
718,4/7/2020,6:00 PM,Gujarat,-,-,25,13,165,1
719,4/7/2020,6:00 PM,Haryana,-,-,25,1,90,0
720,4/7/2020,6:00 PM,Himachal Pradesh,-,-,2,1,13,0
721,4/7/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,116,1
722,4/7/2020,6:00 PM,Jharkhand,-,-,0,0,4,0
723,4/7/2020,6:00 PM,Karnataka,-,-,25,4,175,1
724,4/7/2020,6:00 PM,Kerala,-,-,58,2,327,1
725,4/7/2020,6:00 PM,Ladakh,-,-,10,0,14,0
726,4/7/2020,6:00 PM,Madhya Pradesh,-,-,0,13,229,1
727,4/7/2020,6:00 PM,Maharashtra,-,-,56,48,868,1
728,4/7/2020,6:00 PM,Manipur,-,-,0,0,2,0
729,4/7/2020,6:00 PM,Mizoram,-,-,0,0,1,0
730,4/7/2020,6:00 PM,Odisha,-,-,2,1,42,0
731,4/7/2020,6:00 PM,Puducherry,-,-,1,0,5,0
732,4/7/2020,6:00 PM,Punjab,-,-,4,7,91,0
733,4/7/2020,6:00 PM,Rajasthan,-,-,21,3,288,1
734,4/7/2020,6:00 PM,Tamil Nadu,-,-,8,5,621,1
735,4/7/2020,6:00 PM,Telengana,-,-,35,7,364,1
736,4/7/2020,6:00 PM,Tripura,-,-,0,0,1,0
737,4/7/2020,6:00 PM,Uttarakhand,-,-,5,0,31,0
738,4/7/2020,6:00 PM,Uttar Pradesh,-,-,21,3,305,1
739,4/7/2020,6:00 PM,West Bengal,-,-,13,3,91,0
740,4/8/2020,5:00 PM,Andhra Pradesh,-,-,5,4,305,1
741,4/8/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,0
742,4/8/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1,0
743,4/8/2020,5:00 PM,Assam,-,-,0,0,27,0
744,4/8/2020,5:00 PM,Bihar,-,-,0,1,38,0
745,4/8/2020,5:00 PM,Chandigarh,-,-,7,0,18,0
746,4/8/2020,5:00 PM,Chhattisgarh,-,-,9,0,10,0
747,4/8/2020,5:00 PM,Delhi,-,-,21,9,576,1
748,4/8/2020,5:00 PM,Goa,-,-,0,0,7,0
749,4/8/2020,5:00 PM,Gujarat,-,-,25,13,165,1
750,4/8/2020,5:00 PM,Haryana,-,-,28,3,147,1
751,4/8/2020,5:00 PM,Himachal Pradesh,-,-,2,1,18,0
752,4/8/2020,5:00 PM,Jammu and Kashmir,-,-,4,2,116,1
753,4/8/2020,5:00 PM,Jharkhand,-,-,0,0,4,0
754,4/8/2020,5:00 PM,Karnataka,-,-,25,4,175,1
755,4/8/2020,5:00 PM,Kerala,-,-,70,2,336,1
756,4/8/2020,5:00 PM,Ladakh,-,-,10,0,14,0
757,4/8/2020,5:00 PM,Madhya Pradesh,-,-,0,13,229,1
758,4/8/2020,5:00 PM,Maharashtra,-,-,79,64,1018,1
759,4/8/2020,5:00 PM,Manipur,-,-,0,0,2,0
760,4/8/2020,5:00 PM,Mizoram,-,-,0,0,1,0
761,4/8/2020,5:00 PM,Odisha,-,-,2,1,42,0
762,4/8/2020,5:00 PM,Puducherry,-,-,1,0,5,0
763,4/8/2020,5:00 PM,Punjab,-,-,4,7,91,0
764,4/8/2020,5:00 PM,Rajasthan,-,-,21,3,328,1
765,4/8/2020,5:00 PM,Tamil Nadu,-,-,19,7,690,1
766,4/8/2020,5:00 PM,Telengana,-,-,35,7,427,1
767,4/8/2020,5:00 PM,Tripura,-,-,0,0,1,0
768,4/8/2020,5:00 PM,Uttarakhand,-,-,5,0,31,0
769,4/8/2020,5:00 PM,Uttar Pradesh,-,-,26,3,343,1
770,4/8/2020,5:00 PM,West Bengal,-,-,13,5,99,1
771,4/9/2020,5:00 PM,Andhra Pradesh,-,-,6,4,348,1
772,4/9/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11,0
773,4/9/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1,0
774,4/9/2020,5:00 PM,Assam,-,-,0,0,28,0
775,4/9/2020,5:00 PM,Bihar,-,-,0,1,39,0
776,4/9/2020,5:00 PM,Chandigarh,-,-,7,0,18,0
777,4/9/2020,5:00 PM,Chhattisgarh,-,-,9,0,10,0
778,4/9/2020,5:00 PM,Delhi,-,-,21,9,669,1
779,4/9/2020,5:00 PM,Goa,-,-,0,0,7,0
780,4/9/2020,5:00 PM,Gujarat,-,-,25,16,179,1
781,4/9/2020,5:00 PM,Haryana,-,-,29,3,169,1
782,4/9/2020,5:00 PM,Himachal Pradesh,-,-,2,1,18,0
783,4/9/2020,5:00 PM,Jammu and Kashmir,-,-,4,4,158,1
784,4/9/2020,5:00 PM,Jharkhand,-,-,0,0,13,0
785,4/9/2020,5:00 PM,Karnataka,-,-,28,5,181,1
